URN,P8MEA,Year,RankASC,RankDESC,PercentileASC,PercentileDESC
137072,-0.17,2016,2155,1352,0.61,0.39
138865,0.26,2016,718,2790,0.2,0.8
138734,-0.35,2016,2582,926,0.74,0.26
136868,-0.3,2016,2484,1022,0.71,0.29
136642,0.53,2016,158,3349,0.05,0.96
136342,0.2,2016,882,2624,0.25,0.75
136577,0.14,2016,1072,2435,0.31,0.69
135653,0.04,2016,1420,2086,0.41,0.59
137945,-0.19,2016,2214,1292,0.63,0.37
139271,-0.08,2016,1876,1631,0.54,0.47
137048,0.2,2016,882,2624,0.25,0.75
136863,0.39,2016,388,3118,0.11,0.89
139781,-1.66,2016,3247,260,0.93,0.07
135651,0.27,2016,688,2819,0.2,0.8
137013,-0.11,2016,1973,1534,0.56,0.44
137152,0.4,2016,366,3142,0.1,0.9
137445,-0.22,2016,2295,1212,0.65,0.35
137619,0.1,2016,1198,2308,0.34,0.66
137790,0.08,2016,1271,2236,0.36,0.64
139248,-0.07,2016,1835,1672,0.52,0.48
115235,0.02,2016,1493,2014,0.43,0.57
136776,0.32,2016,550,2956,0.16,0.84
115382,0.08,2016,1271,2236,0.36,0.64
137944,0.0,2016,1574,1932,0.45,0.55
115238,-0.06,2016,1794,1713,0.51,0.49
137058,0.13,2016,1108,2399,0.32,0.68
136875,-0.14,2016,2070,1437,0.59,0.41
137240,0.17,2016,968,2539,0.28,0.72
137877,0.29,2016,632,2876,0.18,0.82
140570,-1.2,2016,3104,404,0.89,0.12
137927,0.25,2016,746,2760,0.21,0.79
137552,-0.01,2016,1619,1888,0.46,0.54
139534,-0.07,2016,1835,1672,0.52,0.48
139179,-0.34,2016,2562,945,0.73,0.27
138255,-2.32,2016,3416,90,0.97,0.03
137188,0.04,2016,1420,2086,0.41,0.59
137937,0.05,2016,1390,2118,0.4,0.6
137241,0.43,2016,302,3206,0.09,0.91
136758,0.03,2016,1456,2052,0.42,0.59
136605,-0.1,2016,1945,1562,0.55,0.45
141214,0.16,2016,1002,2506,0.29,0.71
115457,-1.47,2016,3170,337,0.9,0.1
115453,-1.96,2016,3354,153,0.96,0.04
141512,-1.42,2016,3152,355,0.9,0.1
115473,-1.52,2016,3182,325,0.91,0.09
115449,-2.31,2016,3414,94,0.97,0.03
115466,-1.67,2016,3250,257,0.93,0.07
137554,-1.87,2016,3329,178,0.95,0.05
138174,-0.08,2016,1876,1631,0.54,0.47
142077,-0.31,2016,2504,1004,0.71,0.29
141741,-0.68,2016,2940,568,0.84,0.16
137284,0.58,2016,112,3394,0.03,0.97
132762,-0.96,2016,3052,455,0.87,0.13
137312,0.52,2016,168,3338,0.05,0.95
137310,0.07,2016,1306,2201,0.37,0.63
137733,-0.04,2016,1726,1782,0.49,0.51
136443,0.3,2016,602,2905,0.17,0.83
136444,0.22,2016,825,2682,0.24,0.76
136272,0.66,2016,60,3447,0.02,0.98
136490,0.39,2016,388,3118,0.11,0.89
138044,-1.41,2016,3148,360,0.9,0.1
115444,-1.95,2016,3352,155,0.96,0.04
115443,-2.69,2016,3460,48,0.99,0.01
136854,-0.06,2016,1794,1713,0.51,0.49
133114,-0.35,2016,2582,926,0.74,0.26
115239,0.37,2016,435,3072,0.12,0.88
137549,0.75,2016,28,3480,0.01,0.99
137364,-0.53,2016,2830,676,0.81,0.19
139578,-0.34,2016,2562,945,0.73,0.27
136387,0.05,2016,1390,2118,0.4,0.6
135960,-0.2,2016,2246,1260,0.64,0.36
137456,0.19,2016,914,2594,0.26,0.74
137214,0.02,2016,1493,2014,0.43,0.57
115454,-1.34,2016,3127,380,0.89,0.11
116936,-0.42,2016,2696,811,0.77,0.23
116991,-0.07,2016,1835,1672,0.52,0.48
116941,-0.13,2016,2033,1474,0.58,0.42
140868,0.23,2016,798,2709,0.23,0.77
135662,-0.73,2016,2974,532,0.85,0.15
136399,0.14,2016,1072,2435,0.31,0.69
136803,-0.01,2016,1619,1888,0.46,0.54
137073,0.09,2016,1238,2269,0.35,0.65
137608,-0.27,2016,2410,1097,0.69,0.31
137703,0.21,2016,852,2654,0.24,0.76
139895,-1.72,2016,3273,234,0.93,0.07
116992,0.65,2016,68,3438,0.02,0.98
135672,1.31,2016,2,3505,0.0,1.0
116952,0.23,2016,798,2709,0.23,0.77
139189,0.12,2016,1138,2369,0.32,0.68
136405,-0.2,2016,2246,1260,0.64,0.36
141487,-2.34,2016,3421,86,0.98,0.02
138505,0.33,2016,524,2984,0.15,0.85
138660,-0.29,2016,2462,1046,0.7,0.3
135035,0.2,2016,882,2624,0.25,0.75
138107,-0.44,2016,2732,776,0.78,0.22
116999,0.2,2016,882,2624,0.25,0.75
136897,0.31,2016,575,2932,0.16,0.84
137625,-0.05,2016,1756,1750,0.5,0.5
136890,0.25,2016,746,2760,0.21,0.79
116932,-0.19,2016,2214,1292,0.63,0.37
136927,0.11,2016,1166,2342,0.33,0.67
137186,0.03,2016,1456,2052,0.42,0.59
141414,-0.14,2016,2070,1437,0.59,0.41
137101,0.16,2016,1002,2506,0.29,0.71
136898,0.28,2016,659,2848,0.19,0.81
141105,0.54,2016,148,3360,0.04,0.96
138032,0.16,2016,1002,2506,0.29,0.71
116928,-0.31,2016,2504,1004,0.71,0.29
137051,0.33,2016,524,2984,0.15,0.85
136925,0.06,2016,1350,2156,0.39,0.61
136469,0.39,2016,388,3118,0.11,0.89
141063,0.78,2016,22,3485,0.01,0.99
140292,0.16,2016,1002,2506,0.29,0.71
137162,-0.07,2016,1835,1672,0.52,0.48
141169,0.14,2016,1072,2435,0.31,0.69
137167,-0.36,2016,2597,910,0.74,0.26
140731,-0.08,2016,1876,1631,0.54,0.47
135913,-0.3,2016,2484,1022,0.71,0.29
138664,-0.35,2016,2582,926,0.74,0.26
135061,0.13,2016,1108,2399,0.32,0.68
136924,0.11,2016,1166,2342,0.33,0.67
140404,-2.35,2016,3423,84,0.98,0.02
117064,-0.53,2016,2830,676,0.81,0.19
140261,-1.62,2016,3230,276,0.92,0.08
117049,-1.54,2016,3190,316,0.91,0.09
140397,-2.18,2016,3397,110,0.97,0.03
135791,-1.85,2016,3324,184,0.95,0.05
137154,-0.05,2016,1756,1750,0.5,0.5
118898,-0.31,2016,2504,1004,0.71,0.29
138167,-0.22,2016,2295,1212,0.65,0.35
118882,-0.56,2016,2868,640,0.82,0.18
137474,0.28,2016,659,2848,0.19,0.81
136603,0.51,2016,179,3328,0.05,0.95
137800,0.14,2016,1072,2435,0.31,0.69
137458,-0.09,2016,1912,1594,0.55,0.45
136302,-0.15,2016,2103,1404,0.6,0.4
118910,-0.14,2016,2070,1437,0.59,0.41
136382,0.19,2016,914,2594,0.26,0.74
118803,-0.1,2016,1945,1562,0.55,0.45
135371,-0.04,2016,1726,1782,0.49,0.51
136585,0.03,2016,1456,2052,0.42,0.59
136359,0.54,2016,148,3360,0.04,0.96
118883,0.43,2016,302,3206,0.09,0.91
118785,0.06,2016,1350,2156,0.39,0.61
136175,-0.22,2016,2295,1212,0.65,0.35
118931,0.11,2016,1166,2342,0.33,0.67
118806,0.33,2016,524,2984,0.15,0.85
136177,0.24,2016,774,2734,0.22,0.78
137581,0.2,2016,882,2624,0.25,0.75
135195,-0.44,2016,2732,776,0.78,0.22
137837,0.51,2016,179,3328,0.05,0.95
136324,-0.27,2016,2410,1097,0.69,0.31
137099,0.19,2016,914,2594,0.26,0.74
139697,-0.18,2016,2182,1325,0.62,0.38
136571,-1.0,2016,3060,447,0.87,0.13
138480,0.13,2016,1108,2399,0.32,0.68
136349,-0.03,2016,1694,1814,0.48,0.52
136465,-0.08,2016,1876,1631,0.54,0.47
138236,-0.13,2016,2033,1474,0.58,0.42
136305,0.13,2016,1108,2399,0.32,0.68
136379,0.36,2016,459,3048,0.13,0.87
137104,0.0,2016,1574,1932,0.45,0.55
118796,-0.78,2016,2997,510,0.85,0.15
137484,-0.49,2016,2788,718,0.8,0.2
118903,-0.29,2016,2462,1046,0.7,0.3
136582,0.62,2016,84,3424,0.02,0.98
136197,0.18,2016,940,2567,0.27,0.73
118843,0.58,2016,112,3394,0.03,0.97
136584,0.2,2016,882,2624,0.25,0.75
136128,0.05,2016,1390,2118,0.4,0.6
135297,-0.14,2016,2070,1437,0.59,0.41
140987,-0.09,2016,1912,1594,0.55,0.45
135630,-0.1,2016,1945,1562,0.55,0.45
118835,0.16,2016,1002,2506,0.29,0.71
118836,0.38,2016,412,3094,0.12,0.88
118897,-0.03,2016,1694,1814,0.48,0.52
137833,0.08,2016,1271,2236,0.36,0.64
135290,0.04,2016,1420,2086,0.41,0.59
136847,0.0,2016,1574,1932,0.45,0.55
137834,0.07,2016,1306,2201,0.37,0.63
139075,0.48,2016,217,3290,0.06,0.94
135372,-0.53,2016,2830,676,0.81,0.19
118832,-0.34,2016,2562,945,0.73,0.27
118788,0.01,2016,1532,1975,0.44,0.56
118928,0.34,2016,498,3008,0.14,0.86
138019,0.15,2016,1035,2472,0.3,0.71
136727,-0.09,2016,1912,1594,0.55,0.45
139946,-0.48,2016,2776,730,0.79,0.21
135721,-0.55,2016,2856,652,0.81,0.19
136304,0.44,2016,283,3224,0.08,0.92
118930,-0.62,2016,2911,596,0.83,0.17
136570,0.06,2016,1350,2156,0.39,0.61
135826,-1.14,2016,3093,414,0.88,0.12
140874,0.27,2016,688,2819,0.2,0.8
136923,-0.23,2016,2328,1180,0.66,0.34
118912,0.06,2016,1350,2156,0.39,0.61
118919,0.24,2016,774,2734,0.22,0.78
137609,0.23,2016,798,2709,0.23,0.77
140640,0.22,2016,825,2682,0.24,0.76
118933,0.02,2016,1493,2014,0.43,0.57
140537,0.53,2016,158,3349,0.05,0.96
136317,-0.39,2016,2645,862,0.75,0.25
136300,-0.09,2016,1912,1594,0.55,0.45
118840,0.28,2016,659,2848,0.19,0.81
118884,0.41,2016,345,3162,0.1,0.9
136501,0.09,2016,1238,2269,0.35,0.65
137687,-0.23,2016,2328,1180,0.66,0.34
135888,0.35,2016,480,3028,0.14,0.86
140595,0.66,2016,60,3447,0.02,0.98
135305,-0.28,2016,2434,1072,0.69,0.31
118793,-0.69,2016,2948,559,0.84,0.16
118879,-0.25,2016,2374,1133,0.68,0.32
136417,0.75,2016,28,3480,0.01,0.99
136583,0.01,2016,1532,1975,0.44,0.56
118789,0.82,2016,14,3493,0.0,1.0
118790,0.25,2016,746,2760,0.21,0.79
141628,-0.33,2016,2542,964,0.73,0.27
136581,0.21,2016,852,2654,0.24,0.76
136455,0.54,2016,148,3360,0.04,0.96
136286,0.29,2016,632,2876,0.18,0.82
136205,-0.06,2016,1794,1713,0.51,0.49
137227,0.06,2016,1350,2156,0.39,0.61
137250,0.19,2016,914,2594,0.26,0.74
139542,-0.09,2016,1912,1594,0.55,0.45
119044,-1.39,2016,3142,366,0.9,0.1
119036,-1.42,2016,3152,355,0.9,0.1
119026,-2.72,2016,3462,45,0.99,0.01
119046,-2.11,2016,3382,125,0.96,0.04
119042,-3.15,2016,3495,12,1.0,0.0
119051,-1.37,2016,3136,370,0.89,0.11
119040,-1.66,2016,3247,260,0.93,0.07
134971,-1.11,2016,3084,422,0.88,0.12
134783,-1.62,2016,3230,276,0.92,0.08
119029,-2.52,2016,3438,70,0.98,0.02
132148,-1.61,2016,3224,282,0.92,0.08
119058,-1.74,2016,3280,226,0.94,0.06
119062,-1.3,2016,3115,392,0.89,0.11
119045,-2.09,2016,3378,130,0.96,0.04
119037,-1.91,2016,3342,165,0.95,0.05
119059,-1.64,2016,3238,269,0.92,0.08
119032,-1.52,2016,3182,325,0.91,0.09
136107,0.41,2016,345,3162,0.1,0.9
136594,0.28,2016,659,2848,0.19,0.81
137389,0.19,2016,914,2594,0.26,0.74
136337,0.02,2016,1493,2014,0.43,0.57
138046,-0.16,2016,2130,1377,0.61,0.39
141466,0.2,2016,882,2624,0.25,0.75
137119,0.03,2016,1456,2052,0.42,0.59
136864,0.24,2016,774,2734,0.22,0.78
136456,0.3,2016,602,2905,0.17,0.83
138511,-0.08,2016,1876,1631,0.54,0.47
136313,0.68,2016,50,3457,0.01,0.99
118908,-0.44,2016,2732,776,0.78,0.22
136662,0.16,2016,1002,2506,0.29,0.71
135964,-0.4,2016,2660,846,0.76,0.24
137376,0.46,2016,254,3253,0.07,0.93
136108,-0.22,2016,2295,1212,0.65,0.35
137630,-0.41,2016,2677,830,0.76,0.24
140701,-1.79,2016,3304,203,0.94,0.06
141005,-1.71,2016,3268,238,0.93,0.07
134150,-1.5,2016,3176,330,0.91,0.09
139290,-0.06,2016,1794,1713,0.51,0.49
135649,-0.02,2016,1658,1849,0.47,0.53
137421,-0.09,2016,1912,1594,0.55,0.45
138544,0.28,2016,659,2848,0.19,0.81
119722,-0.39,2016,2645,862,0.75,0.25
119802,0.3,2016,602,2905,0.17,0.83
119797,-0.17,2016,2155,1352,0.61,0.39
119814,0.26,2016,718,2790,0.2,0.8
119707,-0.34,2016,2562,945,0.73,0.27
138835,0.29,2016,632,2876,0.18,0.82
119813,-0.23,2016,2328,1180,0.66,0.34
119775,0.06,2016,1350,2156,0.39,0.61
137296,0.36,2016,459,3048,0.13,0.87
134997,-0.04,2016,1726,1782,0.49,0.51
136997,0.59,2016,102,3404,0.03,0.97
119759,0.43,2016,302,3206,0.09,0.91
119784,0.23,2016,798,2709,0.23,0.77
119746,-0.22,2016,2295,1212,0.65,0.35
119799,-0.41,2016,2677,830,0.76,0.24
119748,0.07,2016,1306,2201,0.37,0.63
119744,-0.56,2016,2868,640,0.82,0.18
119770,-0.49,2016,2788,718,0.8,0.2
119781,0.12,2016,1138,2369,0.32,0.68
136390,0.12,2016,1138,2369,0.32,0.68
119719,0.31,2016,575,2932,0.16,0.84
139130,-0.5,2016,2799,708,0.8,0.2
119780,-1.04,2016,3070,437,0.88,0.12
119745,-1.38,2016,3138,368,0.9,0.1
119771,-0.52,2016,2818,690,0.8,0.2
135936,-0.51,2016,2807,700,0.8,0.2
137342,0.11,2016,1166,2342,0.33,0.67
119758,-0.75,2016,2987,520,0.85,0.15
134995,-0.85,2016,3023,484,0.86,0.14
119767,-0.18,2016,2182,1325,0.62,0.38
119711,-0.42,2016,2696,811,0.77,0.23
136717,0.24,2016,774,2734,0.22,0.78
119757,0.14,2016,1072,2435,0.31,0.69
119803,0.18,2016,940,2567,0.27,0.73
119794,0.0,2016,1574,1932,0.45,0.55
136381,0.29,2016,632,2876,0.18,0.82
136742,0.34,2016,498,3008,0.14,0.86
119774,-0.34,2016,2562,945,0.73,0.27
119749,-0.37,2016,2614,893,0.75,0.25
137111,-0.11,2016,1973,1534,0.56,0.44
119740,-0.14,2016,2070,1437,0.59,0.41
134990,-0.33,2016,2542,964,0.73,0.27
119714,0.09,2016,1238,2269,0.35,0.65
119773,0.01,2016,1532,1975,0.44,0.56
119761,0.0,2016,1574,1932,0.45,0.55
119804,-0.58,2016,2885,622,0.82,0.18
119717,-0.69,2016,2948,559,0.84,0.16
132834,-0.19,2016,2214,1292,0.63,0.37
119782,-0.08,2016,1876,1631,0.54,0.47
119798,0.07,2016,1306,2201,0.37,0.63
119779,0.21,2016,852,2654,0.24,0.76
138647,-0.13,2016,2033,1474,0.58,0.42
134989,0.32,2016,550,2956,0.16,0.84
119765,0.4,2016,366,3142,0.1,0.9
138948,-0.08,2016,1876,1631,0.54,0.47
136801,0.92,2016,11,3496,0.0,1.0
119721,-0.66,2016,2930,578,0.84,0.16
119716,-0.05,2016,1756,1750,0.5,0.5
136731,0.24,2016,774,2734,0.22,0.78
119789,-0.17,2016,2155,1352,0.61,0.39
119801,0.07,2016,1306,2201,0.37,0.63
119792,0.28,2016,659,2848,0.19,0.81
119788,-0.03,2016,1694,1814,0.48,0.52
119800,0.12,2016,1138,2369,0.32,0.68
119785,-0.3,2016,2484,1022,0.71,0.29
119816,-0.28,2016,2434,1072,0.69,0.31
136893,0.18,2016,940,2567,0.27,0.73
134994,-0.52,2016,2818,690,0.8,0.2
134996,0.23,2016,798,2709,0.23,0.77
119738,-0.73,2016,2974,532,0.85,0.15
137768,0.34,2016,498,3008,0.14,0.86
135003,-0.15,2016,2103,1404,0.6,0.4
119751,0.22,2016,825,2682,0.24,0.76
139792,-0.74,2016,2981,526,0.85,0.15
119743,-0.13,2016,2033,1474,0.58,0.42
119723,-0.35,2016,2582,926,0.74,0.26
119725,-0.48,2016,2776,730,0.79,0.21
119753,0.15,2016,1035,2472,0.3,0.71
119895,-2.83,2016,3472,34,0.99,0.01
119880,-1.77,2016,3292,215,0.94,0.06
119876,-1.54,2016,3190,316,0.91,0.09
135015,-2.18,2016,3397,110,0.97,0.03
134625,-3.0,2016,3488,20,0.99,0.01
135346,-1.8,2016,3306,200,0.94,0.06
119891,-2.04,2016,3370,136,0.96,0.04
119873,-0.81,2016,3008,498,0.86,0.14
131258,-1.94,2016,3348,158,0.95,0.05
134906,-0.07,2016,1835,1672,0.52,0.48
135580,-0.08,2016,1876,1631,0.54,0.47
139924,-2.01,2016,3362,146,0.96,0.04
141321,-0.5,2016,2799,708,0.8,0.2
119790,0.04,2016,1420,2086,0.41,0.59
119715,0.1,2016,1198,2308,0.34,0.66
141165,0.18,2016,940,2567,0.27,0.73
119793,0.14,2016,1072,2435,0.31,0.69
136900,-0.05,2016,1756,1750,0.5,0.5
138220,1.15,2016,3,3504,0.0,1.0
141565,1.37,2016,1,3506,0.0,1.0
140879,0.25,2016,746,2760,0.21,0.79
141132,-0.66,2016,2930,578,0.84,0.16
119732,-1.13,2016,3090,418,0.88,0.12
137973,-0.2,2016,2246,1260,0.64,0.36
140759,-0.16,2016,2130,1377,0.61,0.39
141257,0.08,2016,1271,2236,0.36,0.64
140021,-0.15,2016,2103,1404,0.6,0.4
139675,0.07,2016,1306,2201,0.37,0.63
140143,-1.78,2016,3300,208,0.94,0.06
138832,-0.13,2016,2033,1474,0.58,0.42
140698,0.18,2016,940,2567,0.27,0.73
137536,-0.11,2016,1973,1534,0.56,0.44
137981,0.05,2016,1390,2118,0.4,0.6
137409,-0.11,2016,1973,1534,0.56,0.44
138837,-0.37,2016,2614,893,0.75,0.25
137763,-0.09,2016,1912,1594,0.55,0.45
137085,0.2,2016,882,2624,0.25,0.75
136627,-0.04,2016,1726,1782,0.49,0.51
122854,-0.19,2016,2214,1292,0.63,0.37
138810,-0.21,2016,2269,1238,0.65,0.35
122867,-0.59,2016,2892,614,0.82,0.18
139062,0.02,2016,1493,2014,0.43,0.57
138964,-0.54,2016,2844,664,0.81,0.19
138076,-0.27,2016,2410,1097,0.69,0.31
122830,0.21,2016,852,2654,0.24,0.76
136291,0.27,2016,688,2819,0.2,0.8
140992,0.46,2016,254,3253,0.07,0.93
139956,-0.3,2016,2484,1022,0.71,0.29
137628,0.32,2016,550,2956,0.16,0.84
138641,-0.46,2016,2754,752,0.79,0.21
138481,-0.8,2016,3004,504,0.86,0.14
140549,-0.22,2016,2295,1212,0.65,0.35
137158,-0.24,2016,2353,1154,0.67,0.33
138411,0.09,2016,1238,2269,0.35,0.65
122898,0.25,2016,746,2760,0.21,0.79
137159,0.1,2016,1198,2308,0.34,0.66
138872,-0.87,2016,3027,480,0.86,0.14
138248,0.93,2016,9,3498,0.0,1.0
138247,0.43,2016,302,3206,0.09,0.91
137857,-0.01,2016,1619,1888,0.46,0.54
137749,-0.49,2016,2788,718,0.8,0.2
136361,0.36,2016,459,3048,0.13,0.87
137117,-0.04,2016,1726,1782,0.49,0.51
138482,0.26,2016,718,2790,0.2,0.8
135583,-0.46,2016,2754,752,0.79,0.21
122857,-0.22,2016,2295,1212,0.65,0.35
137141,-0.07,2016,1835,1672,0.52,0.48
138365,-0.95,2016,3050,457,0.87,0.13
137112,-0.19,2016,2214,1292,0.63,0.37
138191,0.05,2016,1390,2118,0.4,0.6
139063,0.31,2016,575,2932,0.16,0.84
136878,0.26,2016,718,2790,0.2,0.8
137319,0.0,2016,1574,1932,0.45,0.55
140812,-0.79,2016,3000,506,0.86,0.14
136628,0.33,2016,524,2984,0.15,0.85
140854,-1.49,2016,3174,332,0.91,0.09
122956,-2.32,2016,3416,90,0.97,0.03
122949,-2.44,2016,3426,81,0.98,0.02
138661,-2.02,2016,3364,143,0.96,0.04
137798,-0.01,2016,1619,1888,0.46,0.54
140369,-0.33,2016,2542,964,0.73,0.27
135685,-1.17,2016,3099,408,0.88,0.12
134253,-0.41,2016,2677,830,0.76,0.24
122828,-0.78,2016,2997,510,0.85,0.15
141335,-0.84,2016,3020,488,0.86,0.14
136724,0.07,2016,1306,2201,0.37,0.63
135881,-0.43,2016,2714,794,0.77,0.23
139765,-0.25,2016,2374,1133,0.68,0.32
137184,0.31,2016,575,2932,0.16,0.84
140984,-0.17,2016,2155,1352,0.61,0.39
135761,-0.23,2016,2328,1180,0.66,0.34
141363,-0.18,2016,2182,1325,0.62,0.38
138573,-0.31,2016,2504,1004,0.71,0.29
138341,0.08,2016,1271,2236,0.36,0.64
122966,-1.82,2016,3314,192,0.95,0.05
122962,-1.54,2016,3190,316,0.91,0.09
123570,0.24,2016,774,2734,0.22,0.78
139143,0.09,2016,1238,2269,0.35,0.65
139455,-0.09,2016,1912,1594,0.55,0.45
123564,-0.03,2016,1694,1814,0.48,0.52
137336,0.07,2016,1306,2201,0.37,0.63
139231,-0.34,2016,2562,945,0.73,0.27
123580,-0.14,2016,2070,1437,0.59,0.41
140922,-0.12,2016,2000,1507,0.57,0.43
141451,0.12,2016,1138,2369,0.32,0.68
139102,-0.36,2016,2597,910,0.74,0.26
123587,-0.1,2016,1945,1562,0.55,0.45
136979,-0.05,2016,1756,1750,0.5,0.5
123577,0.15,2016,1035,2472,0.3,0.71
123573,-0.17,2016,2155,1352,0.61,0.39
142153,0.17,2016,968,2539,0.28,0.72
138216,0.06,2016,1350,2156,0.39,0.61
123575,-0.12,2016,2000,1507,0.57,0.43
141176,-0.13,2016,2033,1474,0.58,0.42
139464,-0.19,2016,2214,1292,0.63,0.37
123589,0.1,2016,1198,2308,0.34,0.66
139769,0.02,2016,1493,2014,0.43,0.57
140531,-1.53,2016,3186,321,0.91,0.09
123630,-2.63,2016,3454,54,0.99,0.02
135582,-0.23,2016,2328,1180,0.66,0.34
137446,-0.01,2016,1619,1888,0.46,0.54
123574,-0.29,2016,2462,1046,0.7,0.3
123597,-0.15,2016,2103,1404,0.6,0.4
123595,0.02,2016,1493,2014,0.43,0.57
133708,0.62,2016,84,3424,0.02,0.98
142067,0.24,2016,774,2734,0.22,0.78
135149,-0.03,2016,1694,1814,0.48,0.52
136516,0.36,2016,459,3048,0.13,0.87
139766,-0.32,2016,2524,983,0.72,0.28
139536,-0.82,2016,3014,494,0.86,0.14
142285,-0.69,2016,2948,559,0.84,0.16
123627,0.4,2016,366,3142,0.1,0.9
132122,-2.57,2016,3444,62,0.98,0.02
123631,-1.73,2016,3277,230,0.93,0.07
139139,-0.11,2016,1973,1534,0.56,0.44
140108,0.03,2016,1456,2052,0.42,0.59
136279,-0.06,2016,1794,1713,0.51,0.49
136655,0.01,2016,1532,1975,0.44,0.56
138662,-0.26,2016,2392,1116,0.68,0.32
136278,0.03,2016,1456,2052,0.42,0.59
137449,0.1,2016,1198,2308,0.34,0.66
111442,-0.97,2016,3054,452,0.87,0.13
138002,-0.06,2016,1794,1713,0.51,0.49
140813,-0.64,2016,2925,582,0.83,0.17
137064,0.14,2016,1072,2435,0.31,0.69
111419,-0.52,2016,2818,690,0.8,0.2
111410,-0.41,2016,2677,830,0.76,0.24
111436,0.04,2016,1420,2086,0.41,0.59
111417,-0.29,2016,2462,1046,0.7,0.3
139764,0.14,2016,1072,2435,0.31,0.69
136340,-0.03,2016,1694,1814,0.48,0.52
137491,-0.07,2016,1835,1672,0.52,0.48
142237,-0.15,2016,2103,1404,0.6,0.4
139953,-0.69,2016,2948,559,0.84,0.16
140791,0.12,2016,1138,2369,0.32,0.68
111443,-0.17,2016,2155,1352,0.61,0.39
140457,-3.66,2016,3505,2,1.0,0.0
111424,0.36,2016,459,3048,0.13,0.87
136543,0.07,2016,1306,2201,0.37,0.63
111396,0.13,2016,1108,2399,0.32,0.68
139343,0.22,2016,825,2682,0.24,0.76
136645,-0.08,2016,1876,1631,0.54,0.47
138743,0.57,2016,121,3386,0.03,0.97
111451,0.12,2016,1138,2369,0.32,0.68
138148,0.03,2016,1456,2052,0.42,0.59
111440,-0.08,2016,1876,1631,0.54,0.47
138318,0.18,2016,940,2567,0.27,0.73
111397,-0.05,2016,1756,1750,0.5,0.5
111450,0.13,2016,1108,2399,0.32,0.68
138483,0.36,2016,459,3048,0.13,0.87
137582,-0.07,2016,1835,1672,0.52,0.48
135941,-0.71,2016,2962,544,0.84,0.16
111422,0.12,2016,1138,2369,0.32,0.68
111414,0.3,2016,602,2905,0.17,0.83
111429,-0.3,2016,2484,1022,0.71,0.29
136184,-0.04,2016,1726,1782,0.49,0.51
111517,-1.76,2016,3286,220,0.94,0.06
140093,-1.14,2016,3093,414,0.88,0.12
111503,-1.34,2016,3127,380,0.89,0.11
111505,-1.62,2016,3230,276,0.92,0.08
111504,-1.39,2016,3142,366,0.9,0.1
136383,-0.47,2016,2766,740,0.79,0.21
112050,-0.56,2016,2868,640,0.82,0.18
112045,-0.25,2016,2374,1133,0.68,0.32
136596,-0.05,2016,1756,1750,0.5,0.5
136524,0.22,2016,825,2682,0.24,0.76
112063,0.04,2016,1420,2086,0.41,0.59
137223,0.3,2016,602,2905,0.17,0.83
140836,-0.22,2016,2295,1212,0.65,0.35
112065,0.07,2016,1306,2201,0.37,0.63
112043,0.16,2016,1002,2506,0.29,0.71
112067,0.06,2016,1350,2156,0.39,0.61
139155,0.19,2016,914,2594,0.26,0.74
112061,-0.08,2016,1876,1631,0.54,0.47
137839,0.16,2016,1002,2506,0.29,0.71
136873,0.14,2016,1072,2435,0.31,0.69
112058,0.39,2016,388,3118,0.11,0.89
136533,0.06,2016,1350,2156,0.39,0.61
136567,0.13,2016,1108,2399,0.32,0.68
136573,0.15,2016,1035,2472,0.3,0.71
136852,0.38,2016,412,3094,0.12,0.88
112052,-0.23,2016,2328,1180,0.66,0.34
136614,0.0,2016,1574,1932,0.45,0.55
112054,0.36,2016,459,3048,0.13,0.87
112055,0.11,2016,1166,2342,0.33,0.67
136572,0.52,2016,168,3338,0.05,0.95
140675,0.3,2016,602,2905,0.17,0.83
138780,-0.74,2016,2981,526,0.85,0.15
136575,-0.07,2016,1835,1672,0.52,0.48
112039,0.32,2016,550,2956,0.16,0.84
112041,-0.21,2016,2269,1238,0.65,0.35
112038,-0.51,2016,2807,700,0.8,0.2
138024,0.1,2016,1198,2308,0.34,0.66
137478,-1.48,2016,3172,334,0.9,0.1
137251,-0.05,2016,1756,1750,0.5,0.5
112375,-1.14,2016,3093,414,0.88,0.12
137254,0.0,2016,1574,1932,0.45,0.55
137338,0.49,2016,202,3304,0.06,0.94
141106,-0.72,2016,2969,538,0.85,0.15
142306,-0.05,2016,1756,1750,0.5,0.5
137205,-0.02,2016,1658,1849,0.47,0.53
112383,-0.01,2016,1619,1888,0.46,0.54
140600,-0.69,2016,2948,559,0.84,0.16
135940,-0.94,2016,3048,460,0.87,0.13
112384,0.22,2016,825,2682,0.24,0.76
136902,0.0,2016,1574,1932,0.45,0.55
136671,-0.07,2016,1835,1672,0.52,0.48
137107,-0.47,2016,2766,740,0.79,0.21
112379,-0.22,2016,2295,1212,0.65,0.35
112388,-0.29,2016,2462,1046,0.7,0.3
112397,-0.05,2016,1756,1750,0.5,0.5
112382,-0.53,2016,2830,676,0.81,0.19
112399,-0.38,2016,2630,877,0.75,0.25
136732,0.28,2016,659,2848,0.19,0.81
136357,0.16,2016,1002,2506,0.29,0.71
136526,-0.2,2016,2246,1260,0.64,0.36
135621,0.0,2016,1574,1932,0.45,0.55
135620,-0.08,2016,1876,1631,0.54,0.47
